"ambientes";"property.surface_covered";"property.price";"property.surface_total";"year";"gimnasio";"cochera";"pileta";"precioM2";"precioM2Vecino";"X";"Y"
1;49;65000;57;2020;0;0;0;1326.5306122449;1621.62162162162;2246264.41325303;6498423.39072715
1;50;55000;50;2020;0;0;0;1100;1166.66666666667;2237457.17418345;6500827.87389526
1;42;70900;42;2020;0;0;0;1688.09523809524;1833.33333333333;2243547.5697748;6497356.25969587
2;48;129360;66;2020;0;1;1;2695;1532.48945147679;2241318.93058729;6497291.73454096
2;104;69000;104;2019;0;0;0;663.461538461538;1300;2244488.45026798;6500766.58239242
3;250;340000;350;2020;0;1;0;1360;1243.24324324324;2245974.17657582;6490517.52163517
2;350;40000;100;2020;0;1;0;114.285714285714;685.714285714286;2239047.07661993;6495669.21295376
3;270;90000;140;2020;0;1;0;333.333333333333;833.333333333333;2241290.49026;6494263.38972798
2;126;89000;307;2019;0;1;0;706.349206349206;895.402298850575;2241536.36627697;6501949.39622419
2;160;120000;240;2019;0;1;0;750;928.96174863388;2239705.65153902;6504848.10951684
1;50;65000;55;2019;0;0;0;1300;1150;2241851.68269458;6499356.8676357
1;41;75000;49;2019;0;1;1;1829.26829268293;1795.17663043478;2243318.07397954;6496665.67191117
1;40;80000;45;2020;0;0;0;2000;1842.10526315789;2244680.48380772;6497533.95528533
1;389;289000;565;2020;0;1;1;742.93059125964;1000;2239208.37917955;6506489.78016198
3;110;75000;249;2020;0;1;0;681.818181818182;793.999898373984;2242882.55412881;6493721.26973458
4;240;184999;275;2020;0;1;1;770.829166666667;944.432120674357;2239840.38017712;6499900.5920617
3;248;590000;248;2020;1;1;1;2379.03225806452;972.350230414747;2240654.25998702;6502464.51424691
1;57;53000;57;2020;0;1;1;929.824561403509;1333.33333333333;2238720.53218147;6500879.18206925
4;230;168000;230;2020;0;1;1;730.434782608696;898.989898989899;2241484.59616509;6500572.63386427
1;57;69900;57;2020;1;0;0;1226.31578947368;1333.33333333333;2238638.66323564;6500830.60627918
1;45;59800;45;2020;0;0;0;1328.88888888889;1785.71428571429;2245510.69241441;6497971.59977424
1;55;62000;50;2020;0;1;0;1127.27272727273;1350;2244073.39641793;6501162.99156245
1;149;74999;220;2020;0;1;0;503.348993288591;836.092593949161;2240483.41188037;6497509.34614131
1;50;63900;84;2020;0;0;0;1278;971.428571428571;2241700.31868623;6498332.46554138
2;57;85000;57;2020;0;0;0;1491.22807017544;1888.88888888889;2244423.5238466;6497026.67282529
1;49;138000;77;2020;1;1;1;2816.32653061224;1545.45454545455;2244299.36080055;6495365.34367832
2;84;129900;86;2019;0;0;0;1546.42857142857;1355.93220338983;2243812.82170933;6498808.12643281
4;560;399000;560;2019;0;1;1;712.5;1349.55752212389;2244999.16814149;6493956.42846545
3;140;139999;180;2019;0;0;0;999.992857142857;761.904761904762;2234709.62625981;6497364.027763
3;108;120000;266;2019;0;1;0;1111.11111111111;1112.5;2237862.39182824;6501653.78236653
1;42;59999;42;2019;0;0;0;1428.54761904762;1750;2244460.99964261;6497790.06610599
1;48;83000;60;2020;0;0;0;1729.16666666667;1701.06382978723;2245834.72697274;6498615.45833297
1;41;26000;41;2020;0;0;0;634.146341463415;1233.33333333333;2244561.89860847;6498564.05103561
2;70;75000;74;2019;0;0;0;1071.42857142857;1260.86956521739;2244729.05365675;6498343.46373826
3;150;52000;350;2020;0;1;0;346.666666666667;550.419491525424;2239062.87899683;6496073.25766644
2;88;43900;382;2020;0;1;0;498.863636363636;479.79797979798;2251484.25009892;6492707.82894896
1;53;75000;53;2020;0;1;1;1415.09433962264;1078.57142857143;2243113.04498058;6494910.08235574
3;148;260000;187;2020;0;0;1;1756.75675675676;1282.05128205128;2236001.66070454;6502807.78286332
3;300;425000;1300;2020;0;1;0;1416.66666666667;1312.5;2235242.9682414;6504870.99642012
2;160;60000;240;2019;0;1;0;375;730.07662835249;2240991.73669242;6498318.84558187
2;93;83000;170;2019;0;0;0;892.47311827957;957.142857142857;2237627.66688024;6507647.93473169
2;60;119000;60;2019;0;0;0;1983.33333333333;1857.14285714286;2244446.41558524;6497395.64665406
2;184;77690;360;2020;0;1;0;422.228260869565;955.056179775281;2238556.1335826;6491846.57982433
3;73;130000;73;2020;0;0;1;1780.82191780822;1101.5873015873;2237646.71222362;6501083.86803946
1;55;105000;65;2020;1;0;1;1909.09090909091;1880.95238095238;2244299.30082027;6497181.93661851
1;38;44999;43;2020;0;0;0;1184.18421052632;1355.93220338983;2243295.3941447;6499257.18838614
2;43;65000;60;2020;0;0;1;1511.62790697674;1533.90804597701;2246430.81948281;6498672.59681714
2;55;105000;55;2020;0;0;0;1909.09090909091;1836.73469387755;2243667.53715466;6497322.2184648
3;190;120000;1350;2020;0;0;0;631.578947368421;816.666666666667;2239611.72715666;6507372.75831234
3;175;205000;175;2020;0;1;1;1171.42857142857;996.031746031746;2235513.97852343;6507409.84195259
3;315;350000;315;2020;0;1;1;1111.11111111111;1360;2239178.88199155;6500832.85930013
3;130;170000;130;2020;0;1;0;1307.69230769231;798.829701372074;2242068.36815894;6495863.38992913
2;49;81000;54;2020;0;0;0;1653.0612244898;1360;2242713.44181819;6498830.91699658
2;70;136000;70;2019;0;0;0;1942.85714285714;1866.66666666667;2244405.42033044;6497307.84969483
2;100;140000;180;2019;0;0;0;1400;1118.05555555556;2235282.21705441;6509455.58955883
2;50;33000;55;2020;0;0;0;660;1110;2243787.00201451;6501340.96791098
3;200;179000;280;2019;0;1;1;895;1269.23076923077;2237889.68092784;6501305.92817654
1;88;68990;130;2019;0;1;0;783.977272727273;833.333333333333;2235878.34789923;6494060.16917437
2;320;230000;206;2020;0;1;1;718.75;1534.12698412698;2246074.8218525;6497879.79351663
4;200;95000;200;2020;0;1;0;475;581.666666666667;2246040.55845126;6492515.15582359
3;139;75000;360;2020;0;0;0;539.568345323741;812.5;2241287.33976906;6498673.27682888
2;62;98000;67;2020;0;0;0;1580.64516129032;1222.22222222222;2233282.52202316;6510373.34359666
1;55;49900;60;2020;0;0;0;907.272727272727;1220.48611111111;2244807.72154179;6500560.16109379
2;120;62000;200;2020;0;1;0;516.666666666667;750;2238698.00391153;6499776.06529357
1;47;62000;52;2020;0;0;0;1319.14893617021;1710.7117688513;2243205.37939801;6497360.73598004
2;47;180000;56;2020;1;1;1;3829.78723404255;1000;2242466.08811227;6494585.57198874
2;330;92000;392;2020;0;0;0;278.787878787879;689.655172413793;2239441.47241833;6492106.49853544
3;115;78900;115;2020;0;0;0;686.086956521739;512.5;2238798.27707439;6496445.61506229
2;190;150000;255;2020;0;1;0;789.473684210526;1250;2238916.91335441;6500587.66335195
3;102;110000;120;2020;0;1;0;1078.43137254902;1387.99283154122;2236870.11600503;6503599.11007836
2;161;95000;185;2019;0;1;0;590.062111801242;749.047619047619;2248089.80693268;6496896.9030762
4;235;164900;155;2019;0;1;1;701.702127659574;821.290944123314;2240299.07913702;6498938.68138247
1;115;310000;172;2019;1;1;1;2695.65217391304;1329.4696969697;2244579.54569769;6499629.63848917
2;15;130000;95;2020;0;1;0;8666.66666666667;1368.54838709677;2236870.02925772;6503599.18670861
1;40;38900;40;2020;0;0;0;972.5;1136.80926916221;2241417.11753074;6499643.11336389
1;48;64000;50;2020;0;0;0;1333.33333333333;1223.61111111111;2241798.82871473;6498662.74655976
3;266;120000;108;2019;0;1;0;451.127819548872;1112.5;2237862.39182824;6501653.78236653
2;64;73000;64;2019;0;0;0;1140.625;1764.9231678487;2245519.46442201;6497852.34185639
2;59;85000;59;2020;0;0;0;1440.67796610169;1239.13043478261;2243607.93409369;6500297.95162086
1;40;41500;42;2020;0;0;0;1037.5;1142.85714285714;2240980.56757677;6500008.26122218
2;65;110000;65;2020;0;0;0;1692.30769230769;1250;2237518.17882522;6502149.37950732
1;269;269000;269;2020;0;1;1;1000;1008.06451612903;2239092.8037702;6505663.8118638
3;128;45000;128;2020;0;0;0;351.5625;567.567567567568;2237267.45087595;6509191.55622826
2;68;75000;85;2020;0;0;0;1102.94117647059;1366.66666666667;2243890.74197585;6498819.15241706
1;42;83000;42;2019;0;0;0;1976.19047619048;1594.90740740741;2243684.28101997;6497836.00381122
1;40;50000;40;2019;0;0;0;1250;1148.3983983984;2241754.42985677;6499421.87163287
1;83;140000;250;2020;0;1;1;1686.74698795181;1096.41943734015;2240502.50361704;6493937.52528941
2;120;68000;250;2020;0;1;0;566.666666666667;550;2239515.19634253;6496332.75690684
3;220;310000;220;2020;0;0;0;1409.09090909091;1916.66666666667;2244067.83094365;6496847.97080055
1;45;55000;45;2020;0;0;0;1222.22222222222;1385.93380614657;2242551.4104399;6498620.82467806
3;165;155000;165;2019;0;1;0;939.393939393939;714.285714285714;2248494.85808598;6500220.59030353
3;232;310000;232;2019;0;1;0;1336.20689655172;1315.78947368421;2242858.05509325;6493055.56617565
2;70;92000;70;2019;0;0;0;1314.28571428571;1893.93939393939;2243878.3018601;6496668.77523137
3;165;155000;165;2019;0;1;0;939.393939393939;714.285714285714;2248494.85808598;6500220.59030353
2;57;115000;57;2020;0;0;0;2017.54385964912;1886.79245283019;2243774.41082384;6497193.42149102
3;275;399000;2200;2019;0;1;0;1450.90909090909;1159.42028985507;2232945.22271038;6508406.52979571
1;39;40000;42;2019;0;0;0;1025.64102564103;1750;2245506.75889278;6499091.63050445
2;120;98000;120;2020;0;0;0;816.666666666667;817.204301075269;2239771.17125122;6490985.27667005
3;88;85000;95;2020;0;0;1;965.909090909091;1111.11111111111;2241801.20839535;6499676.14996374
3;1200;1600000;1581;2019;0;1;0;1333.33333333333;1428.57142857143;2233499.72848531;6507027.93081128
2;250;310000;250;2019;0;0;1;1240;1566.66666666667;2245685.66168527;6491741.35461407
1;40;37000;45;2019;0;0;0;925;1240.10093167702;2244461.73092566;6498816.09120988
3;80;83500;97;2020;0;0;0;1043.75;1312.5;2244584.67020307;6500070.77563846
1;79;120000;90;2020;0;1;0;1518.98734177215;1186.11111111111;2238240.20517519;6503593.47853545
2;95;82000;95;2020;0;0;0;863.157894736842;760;2241763.84016463;6496459.09266433
2;59;80000;65;2020;0;0;0;1355.93220338983;1170.21276595745;2243118.65999531;6499617.08957354
2;85;105000;97;2020;0;1;0;1235.29411764706;1350.67567567568;2243989.67546203;6498472.02100607
1;55;80000;55;2020;0;0;0;1454.54545454545;1626.50602409639;2244190.69228682;6497850.07369653
2;75;125000;115;2020;0;1;0;1666.66666666667;1020;2232258.25490402;6494629.77195353
4;330;310000;383;2020;0;1;1;939.393939393939;1204.60992907801;2242310.37856831;6491684.79007611
2;138;135000;360;2020;0;0;0;978.260869565217;1185.18518518519;2237376.46101683;6510827.95929145
2;120;126000;180;2020;0;1;0;1050;1212.96296296296;2242288.62882253;6504873.90491779
2;71;140000;93;2020;1;1;1;1971.83098591549;1000;2240354.42750607;6500283.7578903
1;57;67000;57;2020;1;1;1;1175.43859649123;1720;2236948.00829723;6501304.14256057
3;165;185000;170;2020;1;0;0;1121.21212121212;1285.71428571429;2247119.40523713;6493477.95193526
2;66;125000;87;2020;0;0;0;1893.93939393939;1898.27586206897;2243846.84830475;6497061.14365271
1;58;175000;70;2020;1;1;1;3017.24137931034;1136.36363636364;2236922.88121176;6502383.3748681
2;146;228000;227;2020;0;1;0;1561.64383561644;1358.77791273475;2235727.85987026;6502903.48195353
3;130;190000;130;2019;0;1;1;1461.53846153846;1166.66666666667;2241231.95924604;6505544.25508472
3;321;5e+05;321;2019;1;1;1;1557.63239875389;1347.2152891678;2233109.77497033;6505458.1390947
2;62;74000;100;2019;0;0;0;1193.54838709677;1422.61904761905;2242650.0183668;6498696.62497546
2;211;70000;289;2019;0;1;0;331.75355450237;546.209186496956;2246823.92464926;6502547.4263313
2;48;115000;64;2019;0;0;0;2395.83333333333;1866.66666666667;2244399.17943612;6497307.90701994
2;79;72000;79;2020;0;0;0;911.392405063291;1242.63354978355;2244416.11024957;6498682.26452417
2;66;84900;2125;2019;0;0;0;1286.36363636364;1331.11111111111;2245574.38333308;6497618.97179949
1;42;42000;42;2019;0;1;1;1000;1011.11111111111;2243044.30736982;6500531.94105806
2;245;350000;600;2019;0;1;0;1428.57142857143;1325;2235626.85371236;6503695.48722143
3;158;80000;300;2019;0;1;0;506.329113924051;836.092593949161;2240478.68940822;6497494.23889287
3;107;49999;230;2019;0;0;0;467.280373831776;1012.82051282051;2244480.70961513;6502017.3900295
3;125;160000;180;2019;0;1;0;1280;1015.38461538462;2237914.1971669;6500636.59958438
1;54;85000;89;2019;0;0;0;1574.07407407407;1754.71698113208;2244076.42114262;6497545.33373632
3;150;65000;350;2020;0;1;0;433.333333333333;949.795321637427;2239057.0729946;6500495.29693663
1;50;83000;50;2020;0;1;1;1660;1752.77777777778;2243127.21028795;6496792.2541125
1;45;75000;60;2020;0;0;1;1666.66666666667;1693.61147327249;2245936.09736264;6498659.03721906
2;98;139000;98;2020;0;0;0;1418.36734693878;1351.47058823529;2243228.2679075;6499013.41613015
3;110;145000;125;2019;0;1;0;1318.18181818182;1266.66666666667;2238195.05022257;6494485.86321735
1;30;49900;40;2019;0;0;0;1663.33333333333;1554.8048048048;2242933.89351523;6498081.48556716
2;90;140000;90;2019;0;0;0;1555.55555555556;1875;2244830.55093876;6497350.76895418
2;150;68500;500;2019;0;1;0;456.666666666667;922.619047619048;2233617.73852178;6510428.04701415
2;5;99999;67;2019;0;0;0;19999.8;1707.10784313725;2243938.2642875;6497619.0801159
3;120;99900;180;2019;0;1;0;832.5;1052.63157894737;2237862.87887563;6500636.6432513
1;139;1e+05;139;2020;0;1;0;719.424460431655;957.142857142857;2242020.99644773;6498196.951514
3;130;169900;260;2020;0;0;0;1306.92307692308;1028.73563218391;2235342.5323075;6507368.11774736
2;65;170000;95;2020;0;0;0;2615.38461538462;1897.36842105263;2243839.71861198;6496874.17756991
2;75;161000;102;2020;0;1;0;2146.66666666667;1822.22222222222;2244398.60969917;6497590.50080028
1;60;85000;63;2020;0;0;0;1416.66666666667;1872.72727272727;2244568.71513131;6497212.4962487
1;99;212000;139;2020;0;1;0;2141.41414141414;1739.13043478261;2245812.39597648;6498264.11700766
1;43;85000;58;2019;0;0;0;1976.74418604651;1700;2245815.57135369;6498616.04825263
2;75;150000;95;2019;0;0;1;2000;1551.5873015873;2246384.33988557;6498901.38402668
2;468;319000;592;2019;0;1;1;681.623931623932;1019.60784313725;2239963.610929;6502262.58348641
1;42;78000;42;2019;0;1;0;1857.14285714286;1565.71428571429;2243004.9004157;6498115.79646078
1;35;50138;35;2020;0;0;1;1432.51428571429;1164.41441441441;2241974.246072;6499305.60114445
3;125;150000;325;2019;0;1;0;1200;1678.57142857143;2236047.17294839;6504359.39894942
1;40;62000;40;2019;0;1;0;1550;1372.28260869565;2243678.73648628;6498691.07370824
1;30;21000;30;2020;0;0;0;700;1148.14814814815;2241279.78167546;6499609.7865437
1;154;57900;405;2019;0;1;0;375.974025974026;444.444444444444;2248593.66609499;6495508.41539356
4;378;450000;1500;2019;0;1;1;1190.47619047619;1285.71428571429;2245924.32154381;6490789.60137939
2;196;68000;230;2019;0;0;0;346.938775510204;968.333333333333;2243169.59018396;6502219.99022436
2;41;95000;46;2019;1;0;1;2317.07317073171;1702.41518113859;2245652.35581087;6498613.83664914
3;354;290000;323;2019;0;1;0;819.209039548023;1083.33333333333;2243012.45260283;6500025.65442696
1;200;78999;220;2019;0;0;0;394.995;1000;2240979.22619073;6502167.27370929
3;180;215000;400;2019;0;1;0;1194.44444444444;1216.37426900585;2234757.24553982;6506619.09874687
2;60;95000;75;2019;0;0;0;1583.33333333333;1404.7619047619;2245711.71365269;6499443.2244956
4;257;197000;257;2020;0;1;1;766.536964980545;1319.43319838057;2245856.7302639;6496909.06521399
3;315;380000;1500;2020;0;1;0;1206.34920634921;1200;2236639.61850882;6493375.41230802
1;60;75000;60;2020;0;0;0;1250;1826.92307692308;2244448.26906383;6497594.71529366
2;278;129900;350;2020;0;1;0;467.26618705036;924.85549132948;2240001.3919729;6497930.08187989
1;51;42000;642;2020;0;0;0;823.529411764706;1315.78947368421;2244517.70539485;6500292.80320792
1;70;89900;70;2020;1;1;1;1284.28571428571;1200;2242845.12892161;6499735.57556974
3;240;319900;646;2020;0;1;1;1332.91666666667;1284.34065934066;2236118.1820708;6503562.38752817
3;130;195000;140;2020;0;1;0;1500;1666.66666666667;2245259.05549905;6498442.24991034
1;40;36000;40;2020;0;1;0;900;1025;2243884.54055081;6501654.56640361
1;180;225000;200;2020;0;1;1;1250;1446.15384615385;2245109.23914027;6490601.86598315
2;130;135000;360;2020;0;0;0;1038.46153846154;1200;2237838.3884058;6510796.88590152
3;60;55000;70;2020;0;0;0;916.666666666667;1285.71428571429;2242390.2737713;6499106.49739836
2;56;55000;300;2019;0;0;0;982.142857142857;1481.48148148148;2246691.05559941;6498459.69764247
1;150;110000;300;2019;0;0;0;733.333333333333;1011.81102362205;2242513.69384411;6502284.8569822
1;218;152000;263;2019;0;1;0;697.247706422018;1319.43319838057;2245857.00708466;6496909.04423491
1;45;85000;7000;2019;1;1;1;1888.88888888889;1323.07692307692;2245848.90504874;6497027.14788068
2;150;79000;350;2020;0;1;1;526.666666666667;1233.33333333333;2244561.89860847;6498564.05103561
1;40;67500;42;2020;0;0;0;1687.5;1735.84905660377;2245764.13262564;6498350.58063898
3;120;1e+05;120;2020;0;1;0;833.333333333333;813.008130081301;2242533.29232957;6493846.63915245
3;160;62000;192;2020;0;1;0;387.5;959.183673469388;2245500.64745613;6500169.17151338
2;57;53000;57;2020;0;0;0;929.824561403509;1250;2244560.10318391;6500702.96733703
3;206;225000;256;2019;0;1;0;1092.23300970874;1255.4347826087;2238364.84246874;6494644.36769835
2;75;70000;75;2019;0;0;0;933.333333333333;1105.7264957265;2243243.88420305;6500226.70967753
3;170;59780;232;2020;0;1;0;351.647058823529;715.048118985127;2241015.30155671;6498338.42981316
1;45;40000;45;2019;0;0;0;888.888888888889;693.376068376068;2247111.54914946;6497450.77881546
2;90;137000;125;2019;0;1;1;1522.22222222222;898.617511520737;2237419.88250803;6507686.79088779
3;227;178000;342;2019;0;1;1;784.140969162996;1136.36363636364;2238640.38922023;6502326.11187137
1;47;55000;50;2019;0;0;0;1170.21276595745;1280.95238095238;2246061.66911879;6499457.25355069
3;215;520000;215;2019;1;1;1;2418.60465116279;972.350230414747;2240659.83463356;6502468.3815644
3;125;136900;125;2019;0;0;0;1095.2;1621.32075471698;2238505.82716798;6494090.74158431
3;130;134000;150;2019;0;1;0;1030.76923076923;1400;2243826.5772441;6498322.36663271
1;45;70000;52;2019;0;0;0;1555.55555555556;1824.26470588235;2244571.24522903;6497584.77792863
1;300;425000;300;2019;0;1;0;1416.66666666667;1437.12574850299;2245240.35936996;6491062.10516953
2;180;165000;180;2020;0;1;0;916.666666666667;1125;2243693.43134163;6499964.5280873
2;56;74000;62;2020;0;0;0;1321.42857142857;1332.46666666667;2245053.11237066;6499991.29681659
1;42;86000;46;2019;0;0;0;2047.61904761905;1875;2244653.17071922;6497228.56356388
2;160;70000;250;2019;0;1;0;437.5;756.534954407295;2240937.76727792;6498544.72142758
1;37;53000;37;2019;0;0;0;1432.43243243243;1571.42857142857;2243172.83053176;6497578.05572329
1;37;43000;37;2019;0;0;0;1162.16216216216;1181.48148148148;2242358.42067522;6499426.09253353
2;243;167000;300;2019;0;1;0;687.24279835391;1000;2240793.05435039;6502320.00628934
2;119;125000;180;2019;0;1;0;1050.42016806723;782.608695652174;2239545.09583336;6491298.81768188
2;135;110000;210;2019;0;1;0;814.814814814815;822.916666666667;2240754.1130402;6496784.57919398
1;43;68000;53;2019;0;0;1;1581.39534883721;1500;2242799.54270094;6498298.19383546
